OrthologID,Log2 Fold Change,Post-p (Low N /Replete > 2),Post-p (Replete /Low N > 2)
OG_19093,0.268936498,0,0
OG_19095,-0.102105084,0,0
OG_19097,-0.085592792,0,0
OG_19098,0.094848701,0,0
OG_191,0.036807867,0,0
OG_1910,-0.022245243,0,0
OG_19100,0.024131127,0,0
OG_19103,-0.292149761,0,0
OG_19105,-0.248951347,0,0
OG_19106,-0.063342262,0,0
OG_19109,0.121512911,0,0
OG_1911,0.099699931,0,0
OG_19112,0.076951109,0,0
OG_19115,0.08701523,0,0
OG_19116,0.112594912,0,0
OG_1912,-0.0723873,0,0
OG_19120,-0.056050877,0,0
OG_19121,0.074399774,0,0
OG_19123,-0.038623154,0,0
OG_19124,0.036022375,0,0
OG_19125,0.029076937,0,0
OG_19127,0.225825475,0,0
OG_19129,-0.020455803,0,0
OG_1913,0.185166587,0,0
OG_19131,0.105596984,0,0
OG_19132,-0.227598177,0,0
OG_19137,0.06492885,0,0
OG_19139,-0.768468875,0,0.947659735
OG_1914,-0.04221132,0,0
OG_19140,-0.042912267,0,0
OG_19143,-0.122897478,0,0
OG_19144,0.161247679,0,0
OG_19145,0.124186765,0,0
OG_19150,-0.314675933,0,0
OG_19156,0.132155036,0,0
OG_1916,0.074599987,0,0
OG_19162,-0.129125349,0,0
OG_19164,0.018421439,0,0
OG_19167,-0.154911615,0,0
OG_1917,0.042873156,0,0
OG_19175,0.070019578,0,0
OG_19176,0.088228678,0,0
OG_19179,0.183550731,0,0
OG_19181,-0.10954912,0,0
OG_19191,0.02990637,0,0
OG_192,0.02079794,0,0
OG_1920,0.194636456,0,0
OG_19208,0.048607231,0,0
OG_1921,0.041636741,0,0
OG_19217,0.20913059,0,0
OG_1922,-0.093512378,0,0
OG_1923,0.165612157,0,0
OG_19232,-0.009588175,0,0
OG_19234,0.009092922,0,0
OG_19238,0.011198537,0,0
OG_1924,0.263234518,0,0
OG_19246,-0.150255065,0,0
OG_1925,-0.25899306,0,0
OG_1927,-0.086139979,0,0
OG_19274,-0.009613048,0,0
OG_1928,0.065567112,0,0
OG_19280,-0.080831505,0,0
OG_1929,0.44632971,0,0
OG_19290,-0.025609646,0,0
OG_193,0.011932976,0,0
OG_1930,0.140637758,0,0
OG_19314,0.100266985,0,0
OG_19322,-0.146225571,0,0
OG_19326,-0.091553583,0,0
OG_1933,0.002020391,0,0
OG_1934,0.143456303,0,0
OG_1936,-0.092193933,0,0
OG_1937,0.083137903,0,0
OG_19371,-0.193503111,0,0
OG_19375,0.033988143,0,0
OG_19376,0.077852308,0,0
OG_19377,0.172560762,0,0
OG_1938,0.062921452,0,0
OG_19380,-0.017562567,0,0
OG_19381,-0.247720611,0,0
OG_19383,0.024657321,0,0
OG_19384,-0.013441457,0,0
OG_19386,0.041077106,0,0
OG_19387,0.084814005,0,0
OG_1939,-0.273459376,0,0
OG_19390,0.247062265,0,0
OG_19393,-0.155512574,0,0
OG_19394,0.095343206,0,0
OG_19397,-0.022216202,0,0
OG_19398,-0.191973022,0,0
OG_194,0.123467094,0,0
OG_1940,0.026062172,0,0
OG_19401,0.019323396,0,0
OG_19402,-0.115920522,0,0
OG_19407,0.218003119,0,0
OG_19408,-0.020842965,0,0
OG_1941,-0.041773786,0,0
OG_19413,-0.113116815,0,0
OG_19415,0.137311255,0,0
OG_19416,0.103213396,0,0
OG_19418,0.15179575,0,0
OG_1942,-0.119422668,0,0
OG_19422,0.314188552,0,0
OG_19425,0.068308224,0,0
OG_19427,0.014484823,0,0
OG_19428,0.173760152,0,0
OG_19429,0.002728343,0,0
OG_1943,-0.064244119,0,0
OG_19432,-0.053531814,0,0
OG_19434,0.10171699,0,0
OG_19435,0.014271337,0,0
OG_19436,-0.004374499,0,0
OG_19438,0.244692714,0,0
OG_1944,0.113505726,0,0
OG_19445,0.027669407,0,0
OG_19448,-0.010078346,0,0
OG_19449,-0.049790556,0,0
OG_1945,0.007635787,0,0
OG_19451,-0.070513072,0,0
OG_19452,-0.416431327,0,2.78E-05
OG_19456,-0.049586842,0,0
OG_19458,-0.15092952,0,0
OG_19459,-0.101502446,0,0
OG_1946,0.174105112,0,0
OG_19460,-0.067844331,0,0
OG_19462,-0.139980877,0,0
OG_19463,-0.079671961,0,0
OG_19464,0.055318294,0,0
OG_19465,0.083582964,0,0
OG_19466,0.099896638,0,0
OG_19467,-0.122100092,0,0
OG_1947,-0.023277515,0,0
OG_19472,-0.15470347,0,0
OG_19475,-0.037822694,0,0
OG_19476,-0.033645001,0,0
OG_19478,0.020147354,0,0
OG_19479,0.004376969,0,0
OG_1948,0.026496674,0,0
OG_19481,0.089901357,0,0
OG_19482,0.095551504,0,0
OG_1949,0.10558364,0,0
OG_19492,0.192452779,0,0
OG_19494,0.269406189,0,0
OG_195,-0.040241169,0,0
OG_1950,0.0518667,0,0
OG_19500,-0.085500077,0,0
OG_1951,-0.011281302,0,0
OG_19519,-0.057063837,0,0
OG_1952,0.029875168,0,0
OG_19522,-0.025439642,0,0
OG_19524,-0.038541785,0,0
OG_1953,-0.129484245,0,0
OG_19532,-0.121679595,0,0
OG_19535,-0.196196253,0,0
OG_19537,-0.036994019,0,0
OG_19538,-0.109929308,0,0
OG_1954,-0.119534645,0,0
OG_19541,-0.045099604,0,0
OG_19545,0.183638977,0,0
OG_19547,-0.044216486,0,0
OG_19550,-0.003371467,0,0
OG_19552,0.141135448,0,0
OG_19555,0.106901506,0,0
OG_19557,-0.05509036,0,0
OG_19559,0.033372683,0,0
OG_1956,0.447274182,1.88E-07,0
OG_19561,-0.08999437,0,0
OG_19562,0.087806502,0,0
OG_19563,0.201531138,0,0
OG_19566,0.077839021,0,0
OG_19569,0.033278152,0,0
OG_1957,0.122355403,0,0
OG_19570,-0.029488641,0,0
OG_19576,0.02232028,0,0
OG_19577,-0.13475855,0,0
OG_19578,0.082257908,0,0
OG_19579,-0.073255275,0,0
OG_1958,-0.048124107,0,0
OG_19580,-0.01293703,0,0
OG_19583,0.122879961,0,0
OG_19587,-0.029674253,0,0
OG_19588,0.132291221,0,0
OG_19589,0.10514929,0,0
OG_1959,-0.082991577,0,0
OG_19591,-0.203645015,0,0
OG_19592,-0.075015908,0,0
OG_19594,-0.250192733,0,0
OG_19596,-0.012676377,0,0
OG_19597,0.037315823,0,0
OG_196,-0.025731981,0,0
OG_19600,0.310489171,0,0
OG_19603,0.141567692,0,0
OG_19606,0.132582407,0,0
OG_19610,0.042722133,0,0
OG_19613,-0.02112502,0,0
OG_19614,-0.061111692,0,0
OG_19619,0.082294519,0,0
OG_19622,0.048047182,0,0
OG_19625,-0.21293186,0,0
OG_19626,0.009516402,0,0
OG_19628,0.074972961,0,0
OG_19629,-0.041963577,0,0
OG_19630,0.058311293,0,0
OG_19633,0.142559729,0,0
OG_19635,0.281281259,0,0
OG_19636,-0.179924186,0,0
OG_19637,-0.056493797,0,0
OG_19638,-0.027570614,0,0
OG_1964,0.092430603,0,0
OG_19644,0.077823618,0,0
OG_19647,0.133202831,0,0
OG_1965,-0.164290912,0,0
OG_19655,-0.043799818,0,0
OG_19659,0.051182772,0,0
OG_19662,0.027563286,0,0
OG_19665,0.101458859,0,0
OG_19668,-0.16621324,0,0
OG_19669,-0.000492585,0,0
OG_1967,-0.072793507,0,0
OG_19674,0.041186263,0,0
OG_19675,0.214381638,0,0
OG_19676,0.128895458,0,0
OG_1968,-0.079025719,0,0
OG_19687,0.027776786,0,0
OG_19688,0.012438712,0,0
OG_19693,0.163920879,0,0
OG_19695,-0.141726023,0,0
OG_19696,0.083262654,0,0
OG_19699,0.018962292,0,0
OG_197,0.038492378,0,0
OG_19701,0.039979993,0,0
OG_19702,-0.169999343,0,0
OG_19703,-0.168611813,0,0
OG_19709,0.014988838,0,0
OG_19715,0.170923317,0,0
OG_19716,0.100032005,0,0
OG_19717,-0.197362982,0,0
OG_1972,-0.118397402,0,0
OG_1973,-0.138791565,0,0
OG_19731,0.015064999,0,0
OG_19734,0.025477281,0,0
OG_19738,0.028731576,0,0
OG_19739,0.094205411,0,0
OG_1974,0.040298313,0,0
OG_19740,0.069866095,0,0
OG_19741,0.034322272,0,0
OG_19746,-0.091579096,0,0
OG_1975,-0.073225039,0,0
OG_19756,-0.149432639,0,0
OG_1976,-0.119664105,0,0
OG_19763,0.025385745,0,0
OG_19766,0.013124895,0,0
OG_1977,0.109570454,0,0
OG_19775,-0.008768604,0,0
OG_19777,0.168831455,0,0
OG_1978,-0.114951883,0,0
OG_19787,-0.011878255,0,0
OG_19790,-0.038905918,0,0
OG_19793,-0.071838856,0,0
OG_19795,-0.23813092,0,0
OG_19796,-0.018896323,0,0
OG_198,-0.095807054,0,0
OG_1980,-0.044747922,0,0
OG_19801,-0.02421712,0,0
OG_1981,-0.048237318,0,0
OG_19812,-0.10204806,0,0
OG_19813,-0.071443524,0,0
OG_19816,0.17855084,0,0
OG_1982,-0.035217268,0,0
OG_19823,-0.183079532,0,0
OG_19828,0.123238884,0,0
OG_1983,0.003730622,0,0
OG_19830,-0.032561064,0,0
OG_19831,-0.147404418,0,0
OG_19835,0.073016365,0,0
OG_19837,0.137042095,0,0
OG_1984,-0.011744812,0,0
OG_1985,-0.447822322,0,0
OG_1986,-0.053042374,0,0
OG_19860,-0.08543637,0,0
OG_19871,-0.037613702,0,0
OG_1988,0.094015489,0,0
OG_19889,0.268089449,0,0
OG_1989,-0.232126056,0,0
OG_19890,-0.278503742,0,0
OG_19892,0.010199344,0,0
OG_19894,0.09528279,0,0
OG_19895,-0.10637125,0,0
OG_19896,-0.007448239,0,0
OG_19897,0.013118752,0,0
OG_19899,0.118027782,0,0
OG_199,-0.2160841,0,0
OG_1990,-0.168453344,0,0
OG_19900,0.052509445,0,0
OG_19902,0.261374797,0,0
OG_19903,-0.322130538,0,0
OG_19906,0.055631374,0,0
OG_19908,-0.079415165,0,0
OG_19909,-0.091143973,0,0
OG_1991,-0.036120647,0,0
OG_19910,0.049071455,0,0
OG_19912,-0.063396651,0,0
OG_19913,0.059351348,0,0
OG_19914,0.149343545,0,0
OG_19915,0.034573842,0,0
OG_19918,-0.008178568,0,0
OG_1992,-0.105030771,0,0
OG_19920,-0.012328884,0,0
OG_19921,-0.016492868,0,0
OG_19922,0.112194066,0,0
OG_19925,-0.133429842,0,0
OG_19927,-0.085094844,0,0
OG_1993,0.173949381,0,0
OG_19930,-0.131543368,0,0
OG_19931,0.104486466,0,0
OG_19932,0.200446741,0,0
OG_19933,-0.134499012,0,0
OG_19934,-0.119178522,0,0
OG_19936,-0.174366785,0,0
OG_19938,-0.119305196,0,0
OG_19939,-0.120813865,0,0
OG_1994,0.094749876,0,0
OG_19942,-0.004668939,0,0
OG_19947,0.023980829,0,0
OG_19948,0.039946842,0,0
OG_19949,-0.056181364,0,0
OG_1995,0.049211308,0,0
OG_19950,-0.055266415,0,0
OG_19951,-0.068592745,0,0
OG_19952,-0.117258441,0,0
OG_19954,0.183535723,0,0
OG_19955,0.388107875,0,0
OG_19956,0.166656332,0,0
OG_1996,-0.034253502,0,0
OG_19960,-0.205891557,0,0
OG_19962,-0.044818318,0,0
OG_19966,-0.025677469,0,0
OG_19969,0.027392863,0,0
OG_1997,-0.092170275,0,0
OG_19971,0.050605475,0,0
OG_19972,-0.034567205,0,0
OG_19973,0.028473802,0,0
OG_19975,0.131628165,0,0
OG_19976,0.155111792,0,0
OG_19978,0.102895904,0,0
OG_1998,0.055820697,0,0
OG_19980,-0.122926682,0,0
OG_19981,-0.028253377,0,0
OG_19982,-0.056648114,0,0
OG_19984,-0.072393442,0,0
OG_19988,0.054897715,0,0
OG_1999,-0.029190118,0,0
OG_19998,0.175554844,0,0
OG_19999,0.012829685,0,0
OG_2,-0.14236198,0,0
OG_20,0.06178225,0,0
OG_200,-0.028530644,0,0
OG_2000,0.090742267,0,0
OG_20000,0.092760538,0,0
OG_20001,0.072618832,0,0
OG_20003,-0.026316178,0,0
OG_20004,0.103988839,0,0
OG_20005,0.101391928,0,0
OG_20006,-0.064469121,0,0
OG_20007,0.134131084,0,0
OG_20009,0.245290069,0,0
OG_2001,-0.207662358,0,0
OG_2002,0.242060793,0,0
OG_20022,-0.016496428,0,0
OG_20023,-0.065235991,0,0
OG_20027,0.029880401,0,0
OG_2003,0.078766717,0,0
OG_20030,0.021752649,0,0
OG_20031,-0.171050103,0,0
OG_20033,0.147012833,0,0
OG_2004,0.057570632,0,0
OG_20040,0.092476864,0,0
OG_20043,-0.110270434,0,0
OG_20049,-0.0366106,0,0
OG_2005,-0.038541212,0,0
OG_20055,0.814383661,0.995701112,0
OG_20057,0.005740363,0,0
OG_2006,-0.141307685,0,0
OG_20060,0.096762862,0,0
OG_20063,0.305071716,0,0
OG_20064,0.079268136,0,0
OG_20069,-0.08448268,0,0
OG_2007,-0.078716475,0,0
OG_20070,0.126926958,0,0
OG_20075,0.164912455,0,0
OG_20077,-0.05777678,0,0
OG_20078,0.028639898,0,0
OG_2008,-0.129674049,0,0
OG_20082,-0.006426894,0,0
OG_20084,0.081335915,0,0
OG_20089,0.015497282,0,0
OG_2009,-0.082935654,0,0
OG_20097,0.111287089,0,0
OG_201,-0.059731514,0,0
OG_2010,-0.007838862,0,0
OG_20115,-0.203514819,0,0
OG_2012,-0.015288151,0,0
OG_20125,-0.048541048,0,0
OG_20128,0.174571352,0,0
OG_2014,-0.031374243,0,0
OG_20142,-0.094612848,0,0
OG_20147,0.238116597,0,0
OG_2015,-0.050039969,0,0
OG_20154,0.027669407,0,0
OG_20155,0.014047722,0,0
OG_20156,0.024735626,0,0
OG_20157,-0.000339649,0,0
OG_20158,-0.019947778,0,0
OG_2016,-0.005801623,0,0
OG_20160,0.014416589,0,0
OG_20161,-0.058180284,0,0
OG_20165,-0.223508038,0,0
OG_20166,0.13032293,0,0
OG_20167,0.033187075,0,0
OG_20169,0.051417276,0,0
OG_2017,-0.145302039,0,0
OG_20170,0.043059426,0,0
OG_20172,-0.196919245,0,0
OG_20173,-0.013814701,0,0
OG_20174,-0.007621986,0,0
OG_20175,-0.186444409,0,0
OG_20176,-0.341170902,0,0
OG_20177,-0.184235124,0,0
OG_20178,0.055370035,0,0
OG_20179,-0.191350537,0,0
OG_20180,-0.011181389,0,0
OG_20181,-0.013934996,0,0
OG_20182,-0.017278488,0,0
OG_20183,-0.048510848,0,0
OG_20186,-0.47419911,0,0
OG_20188,-0.107473752,0,0
OG_20189,0.565248906,0.001841648,0
OG_2019,-0.106233541,0,0
OG_20190,0.01984207,0,0
OG_20192,0.225267983,0,0
OG_20194,0.211716037,0,0
OG_20196,0.124787671,0,0
OG_20197,-0.00157248,0,0
OG_20198,-0.049984551,0,0
OG_2020,-0.239782645,0,0
OG_20200,-0.132514323,0,0
OG_20204,0.145279098,0,0
OG_2021,0.028032812,0,0
OG_20217,-0.002350799,0,0
OG_20218,0.005729384,0,0
OG_20219,0.079527867,0,0
OG_2022,0.118743418,0,0
OG_20220,-0.017769521,0,0
OG_20221,0.160355586,0,0
OG_20223,-0.042841885,0,0
OG_20224,0.043794044,0,0
OG_20225,0.010271312,0,0
OG_20226,0.01653565,0,0
OG_20227,0.023540199,0,0
OG_20229,0.150124699,0,0
OG_2023,0.060880946,0,0
OG_20230,-0.015286777,0,0
OG_20231,-0.083300563,0,0
OG_20232,0.116113785,0,0
OG_20234,0.026547478,0,0
OG_20236,-0.034739444,0,0
OG_20237,0.071117194,0,0
OG_20239,0.017443638,0,0
OG_2024,-0.142222922,0,0
OG_20240,-0.041353858,0,0
OG_20241,0.18926328,0,0
OG_20243,0.1945287,0,0
OG_20244,-0.161667001,0,0
OG_20245,-0.029317528,0,0
OG_20246,-0.025864486,0,0
OG_20247,0.03534221,0,0
OG_20248,0.171311063,0,0
OG_20249,0.002728343,0,0
OG_2025,-0.153363088,0,0
OG_20250,0.069921858,0,0
OG_20252,0.137287632,0,0
OG_20253,0.186389268,0,0
OG_20254,0.080031331,0,0
OG_20256,0.162265827,0,0
OG_20257,-0.101972438,0,0
OG_20259,-0.001918101,0,0
OG_2026,0.011650428,0,0
OG_20260,-0.047637948,0,0
OG_20261,-0.236289586,0,0
OG_20262,-0.095184781,0,0
OG_20264,-0.049586842,0,0
OG_20265,-0.033342143,0,0
OG_20266,-0.036902032,0,0
OG_20268,0.024440944,0,0
OG_20269,-0.02089037,0,0
OG_2027,-0.069495217,0,0
OG_20270,-0.023780812,0,0
OG_20271,0.33458546,0,0
OG_20274,0.030390135,0,0
OG_20275,-0.064259078,0,0
OG_20276,0.067204215,0,0
OG_2028,0.117496663,0,0
OG_20280,0.146366096,0,0
OG_20281,-0.058110086,0,0
OG_20283,0.12115632,0,0
OG_20284,-0.004259283,0,0
OG_20285,0.062316749,0,0
OG_20288,0.124969284,0,0
OG_20289,-0.102377543,0,0
OG_2029,-0.213587313,0,0
OG_20290,-0.17849715,0,0
OG_20292,0.04124709,0,0
OG_20293,0.007070236,0,0
OG_20294,0.039313482,0,0
OG_20295,-0.037183549,0,0
OG_20296,0.164941503,0,0
OG_20297,0.057038367,0,0
OG_20298,-0.086982335,0,0
OG_203,-0.055830152,0,0
OG_2030,-0.057783104,0,0
OG_20300,0.113345176,0,0
OG_20301,-0.049915308,0,0
OG_20303,-0.027333375,0,0
OG_20305,-0.002651273,0,0
OG_20307,0.033786894,0,0
OG_20308,0.027427093,0,0
OG_20309,-0.11034296,0,0
OG_2031,-0.039563868,0,0
OG_20311,0.012821965,0,0
OG_20312,-0.034800167,0,0
OG_20313,-0.038983758,0,0
OG_20314,-0.054441013,0,0
OG_20315,-0.043121444,0,0
OG_20316,0.22771501,0,0
OG_20318,0.027117351,0,0
OG_20319,-0.138027218,0,0
OG_2032,0.1125594,0,0
OG_20320,-0.013815813,0,0
OG_20322,-0.181236795,0,0
OG_20323,-0.315632587,0,0
OG_20325,0.028151363,0,0
OG_20326,0.007942953,0,0
OG_20328,-0.099699611,0,0
OG_2033,-0.011944915,0,0
OG_20330,-0.192848176,0,0
OG_20333,0.003072296,0,0
OG_20334,-0.128911679,0,0
OG_20335,0.068589912,0,0
OG_20336,0.10057315,0,0
OG_20337,0.063621082,0,0
OG_20338,-0.019993537,0,0
OG_20339,-0.039950594,0,0
OG_2034,-0.175360994,0,0
OG_20341,0.021752649,0,0
OG_20344,-0.111145892,0,0
OG_20346,0.041135333,0,0
OG_20347,0.011927071,0,0
OG_20348,0.038245765,0,0
OG_2035,-0.056398367,0,0
OG_20351,0.186226734,0,0
OG_20352,0.169064029,0,0
OG_20353,0.214681684,0,0
OG_20357,0.111725284,0,0
OG_20358,-0.113558667,0,0
OG_20359,-0.089384433,0,0
OG_2036,0.29594236,0,0
OG_20360,0.002900911,0,0
OG_20361,0.225745005,0,0
OG_20362,-0.010754331,0,0
OG_20363,0.050686489,0,0
OG_20364,0.120828613,0,0
OG_20365,0.080705309,0,0
OG_20367,0.139639836,0,0
OG_20369,0.008881905,0,0
OG_2037,-0.13107504,0,0
OG_20370,0.135301852,0,0
OG_20371,0.004811742,0,0
OG_20373,0.000309674,0,0
OG_20374,0.119687568,0,0
OG_20375,-0.070625098,0,0
OG_20376,-0.060740878,0,0
OG_20377,-0.033149327,0,0
OG_20379,0.023959173,0,0
OG_2038,0.052635713,0,0
OG_20381,-0.028812514,0,0
OG_20382,0.007071329,0,0
OG_20383,-0.05173326,0,0
OG_20384,-0.007965784,0,0
OG_20385,0.141949849,0,0
OG_20386,-0.06909829,0,0
OG_20387,0.191294948,0,0
OG_20389,0.187179265,0,0
OG_2039,0.084532005,0,0
OG_20390,0.129811106,0,0
OG_20391,0.07105172,0,0
OG_20392,-0.099248514,0,0
OG_20393,0.045984552,0,0
OG_20394,0.047624647,0,0
OG_20395,-0.045191032,0,0
OG_20396,0.098764244,0,0
OG_20397,-0.062703341,0,0
OG_20398,-0.283950984,0,0
OG_20399,0.167419265,0,0
OG_204,-0.061212895,0,0
OG_2040,0.00037002,0,0
OG_20400,-0.01194629,0,0
OG_20401,0.055698377,0,0
OG_20402,0.01653565,0,0
OG_20403,-0.123854951,0,0
OG_20404,0.158363369,0,0
OG_20405,0.004161488,0,0
OG_20406,0.190658903,0,0
OG_20409,-0.016496428,0,0
OG_2041,0.050823196,0,0
OG_20410,-0.209333787,0,0
OG_20412,-0.035610191,0,0
OG_20414,0.106627679,0,0
OG_20415,-0.00210011,0,0
OG_20416,0.082737244,0,0
OG_20417,0.194826314,0,0
OG_20418,-0.097417052,0,0
OG_20419,0.053930986,0,0
OG_2042,0.184352276,0,0
OG_20420,0.045179741,0,0
OG_20421,-0.298962212,0,0
OG_20422,-0.009641869,0,0
OG_20424,-0.06291912,0,0
OG_20426,0.044554523,0,0
OG_20427,0.195578268,0,0
OG_20428,0.032336243,0,0
OG_2043,0.07594975,0,0
OG_20430,0.126640272,0,0
OG_20431,-0.067875274,0,0
OG_20432,0.314846323,0,0
OG_20434,0.007495552,0,0
OG_20435,0.119301735,0,0
OG_20436,-0.106560593,0,0
OG_20437,-0.107868861,0,0
OG_20438,0.01863104,0,0
OG_2044,0.130601333,0,0
OG_20440,-0.008768604,0,0
OG_20443,-0.009077868,0,0
OG_20444,-0.038803763,0,0
OG_20445,0.059254927,0,0
OG_20446,0.022518599,0,0
OG_20447,0.029186634,0,0
OG_2045,-0.136573504,0,0
OG_20451,-0.000113372,0,0
OG_20452,0.088730817,0,0
OG_20453,0.023540475,0,0
OG_20454,-0.018350874,0,0
OG_20455,-0.013328434,0,0
OG_20456,-0.12830608,0,0
OG_20457,-0.015134455,0,0
OG_20460,0.124161451,0,0
OG_20461,0.119671391,0,0
OG_20462,0.041478914,0,0
OG_20463,-0.081075001,0,0
OG_20464,-0.032270345,0,0
OG_20465,0.048806519,0,0
OG_20466,0.298770029,0,0
OG_20467,-0.04199965,0,0
OG_20469,-0.267341374,0,0
OG_2047,-0.040786659,0,0
OG_20470,0.027854397,0,0
OG_20471,-0.001528468,0,0
OG_20472,0.023540475,0,0
OG_20473,0.101885692,0,0
OG_20474,-0.049330054,0,0
OG_20476,0.165097475,0,0
OG_20477,-0.097727987,0,0
OG_20478,0.035898114,0,0
OG_20479,0.054158483,0,0
OG_2048,0.011482657,0,0
OG_20480,0.05251494,0,0
OG_20481,0.2565897,0,0
OG_20482,0.055271881,0,0
OG_20484,-0.397949985,0,1.80E-05
OG_20485,0.022117175,0,0
OG_20486,-0.074394639,0,0
OG_20488,0.060150869,0,0
OG_20489,-0.020424358,0,0
OG_2049,-0.082882339,0,0
OG_20490,-0.067133553,0,0
OG_20491,0.038693336,0,0
OG_20492,-0.066159217,0,0
OG_20494,-0.053635882,0,0
OG_20495,0.142597919,0,0
OG_20496,0.007264192,0,0
OG_20499,-0.07195107,0,0
OG_205,0.001270755,0,0
OG_2050,-0.106258382,0,0
OG_20500,-0.193406701,0,0
OG_20501,0.020147354,0,0
OG_20502,0.015941289,0,0
OG_20505,0.074082384,0,0
OG_20506,0.052698403,0,0
OG_20507,0.044744184,0,0
OG_20509,0.161910954,0,0
OG_2051,-0.258056738,0,0
OG_20510,-0.01509248,0,0
OG_20512,0.088700988,0,0
OG_20513,0.083907465,0,0
OG_20514,-0.240332223,0,0
OG_20515,0.23129203,0,0
OG_20517,-0.142582148,0,0
OG_20518,0.051402402,0,0
OG_20519,0.02530821,0,0
OG_20520,0.050893631,0,0
OG_20521,0.060042845,0,0
OG_20522,0.045076698,0,0
OG_20524,0.095740191,0,0
OG_20528,0.031661313,0,0
OG_2053,-0.123046222,0,0
OG_20531,-0.02757592,0,0
OG_20536,0.069922561,0,0
OG_2054,-0.026370565,0,0
OG_20542,0.05098016,0,0
OG_20544,-0.021524545,0,0
OG_20547,-0.054877225,0,0
OG_20549,-0.249303272,0,0
OG_2055,-0.078165386,0,0
OG_20552,0.115790095,0,0
OG_20553,-0.148791482,0,0
OG_20554,-0.049692139,0,0
OG_20555,0.023959173,0,0
OG_20556,0.030870315,0,0
OG_20557,0.007650067,0,0
OG_2056,0.222684241,0,0
OG_20562,-0.261746239,0,0
OG_20564,0.101977035,0,0
OG_20565,-0.052488844,0,0
OG_20567,0.078541365,0,0
OG_20571,0.007023861,0,0
OG_20572,0.01984207,0,0
OG_20574,0.109618344,0,0
OG_20575,0.003811702,0,0
OG_20576,0.01620588,0,0
OG_20577,0.16558008,0,0
OG_20579,-0.132299154,0,0
OG_2058,0.031672179,0,0
OG_20580,-0.032270345,0,0
OG_20584,-0.096719526,0,0
OG_20585,-0.073325203,0,0
OG_20587,0.107914132,0,0
OG_20588,-0.098381645,0,0
OG_20589,0.023546025,0,0
OG_2059,0.243563843,0,0
OG_20590,-0.090942954,0,0
OG_20592,0.146034945,0,0
OG_20596,-0.019879827,0,0
OG_206,-0.044438669,0,0
OG_20606,0.232701348,0,0
OG_20607,-0.01006968,0,0
OG_20609,0.06277121,0,0
OG_2061,-0.08429739,0,0
OG_20610,-0.071838856,0,0
OG_20616,0.021043246,0,0
OG_2062,-0.013879433,0,0
OG_20620,0.243701946,0,0
OG_20627,0.051454922,0,0
OG_2063,0.042460867,0,0
OG_20631,-0.05531834,0,0
OG_20632,0.058729015,0,0
OG_20633,0.156553899,0,0
OG_20634,0.014032074,0,0
OG_20636,-0.056709184,0,0
OG_20638,-0.172247566,0,0
OG_20639,0.234334377,0,0
OG_2064,0.012888353,0,0
OG_20640,0.083245298,0,0
OG_20641,0.00145389,0,0
OG_20642,0.349404279,0,0
OG_20643,0.076845637,0,0
OG_20645,0.105147441,0,0
OG_20646,-0.318068836,0,0
OG_20647,0.081320435,0,0
OG_20648,-0.102171012,0,0
OG_20649,-0.091923579,0,0
OG_2065,0.097779097,0,0
OG_20650,-0.061839234,0,0
OG_20651,-0.162506261,0,0
OG_20652,-0.145382093,0,0
OG_20653,-0.092490132,0,0
OG_20654,0.200630462,0,0
OG_20655,0.154718664,0,0
OG_20657,0.052045095,0,0
OG_20658,-0.089103781,0,0
OG_20659,-0.168403305,0,0
OG_2066,-0.02424709,0,0
OG_20660,0.183182583,0,0
OG_20661,-0.116586422,0,0
OG_20663,-0.076980331,0,0
OG_20664,-0.141761041,0,0
OG_20665,-0.09685321,0,0
OG_20666,-0.093224371,0,0
OG_20668,0.022607566,0,0
OG_20669,0.270755741,0,0
OG_2067,-0.100033218,0,0
OG_20670,0.162285595,0,0
OG_20671,0.145872533,0,0
OG_20672,-0.012630412,0,0
OG_20674,0.171115823,0,0
OG_20675,0.026498884,0,0
OG_20677,-0.028812514,0,0
OG_20678,-0.014225028,0,0
OG_20679,-0.034988009,0,0
OG_2068,0.183520035,0,0
OG_20680,0.142308779,0,0
OG_20681,0.031881682,0,0
OG_20682,0.059337727,0,0
OG_20683,-0.078342084,0,0
OG_20684,-0.133569469,0,0
OG_20685,0.119671804,0,0
OG_2069,0.027080056,0,0
OG_20690,-0.026701431,0,0
OG_20691,0.069922561,0,0
OG_20692,0.029931149,0,0
OG_20693,0.28062535,0,0
OG_20695,-0.063072893,0,0
OG_20697,0.106995155,0,0
OG_20698,0.097077799,0,0
OG_207,-0.112926083,0,0
OG_20701,0.261286756,0,0
OG_20702,0.185763559,0,0
OG_20704,-0.271666415,0,0
OG_20705,-0.048900777,0,0
OG_20706,0.109059138,0,0
OG_20707,0.045816219,0,0
OG_20708,-0.031738251,0,0
OG_20709,0.291121642,0,0
OG_2071,-0.021916163,0,0
OG_20711,0.142483027,0,0
OG_20712,0.020396952,0,0
OG_20713,-0.054831629,0,0
OG_20714,-0.131594891,0,0
OG_20715,0.166040219,0,0
OG_20716,0.149787158,0,0
OG_20717,0.114795429,0,0
OG_20718,-0.019947778,0,0
OG_2072,0.057529925,0,0
OG_20720,0.016838795,0,0
OG_20721,-0.141967834,0,0
OG_20722,0.063874272,0,0
OG_20725,0.014197144,0,0
OG_20726,-0.110034978,0,0
