OrthologID,Log2 Fold Change,Post-p (Low P/ Replete > 2),Post-p (Replete /Low P > 2)
OG_11464,0.676064944,0.387123263,0
OG_11465,-0.030092887,0,0
OG_11467,0.033030505,0,0
OG_11469,0.18118294,0,0
OG_1147,0.445831594,0,0
OG_11470,-0.033378152,0,0
OG_11475,0.070056422,0,0
OG_11476,0.051988986,0,0
OG_11477,0.093073948,0,0
OG_1148,0.135838729,0,0
OG_11481,-0.115964637,0,0
OG_11485,0.04267134,0,0
OG_11486,-0.10165735,0,0
OG_11488,-0.025699938,0,0
OG_1149,-0.035864999,0,0
OG_11490,0.280581497,2.08E-05,0
OG_11491,0.069979156,0,0
OG_11492,0.224159905,0,0
OG_11493,0.100380011,0,0
OG_11495,-0.033003551,0,0
OG_11498,-0.097709605,0,0
OG_11499,-0.07849665,0,0
OG_115,-0.225402584,0,0
OG_1150,0.017808436,0,0
OG_11500,0.100326877,0,0
OG_11501,-0.114725323,0,0
OG_11504,-0.285787265,0,0
OG_11507,-0.028700519,0,0
OG_11508,0.448758925,4.65E-05,0
OG_11512,-0.116156958,0,0
OG_11516,-0.093212311,0,0
OG_11517,0.217374669,0,0
OG_11519,0.357572097,6.64E-06,0
OG_1152,-0.104052049,0,0
OG_11520,0.16712686,0,0
OG_11521,0.054528457,0,0
OG_11522,0.138615497,0,0
OG_11523,0.329515184,1.34E-05,0
OG_11524,-0.100295511,0,0
OG_11525,0.104398298,0,0
OG_11526,-0.01738363,0,0
OG_11527,-0.066632722,0,0
OG_11529,0.064924489,0,0
OG_1153,-0.381952575,0,8.10E-08
OG_11531,0.541606433,0.008705536,0
OG_11532,-0.03088382,0,0
OG_11533,0.124689011,0,0
OG_11534,0.252898317,0,0
OG_11535,0.132251403,0,0
OG_11537,-0.086987361,0,0
OG_1154,-0.047162756,0,0
OG_11540,-0.026926571,0,0
OG_11542,0.001712207,0,0
OG_11543,0.277731845,0,0
OG_11545,-0.296602095,0,0
OG_11546,0.148075488,0,0
OG_11548,-0.05178492,0,0
OG_1155,-0.106153017,0,0
OG_11550,-0.124580924,0,0
OG_11553,0.265099498,6.68E-06,0
OG_1156,-0.012591131,0,0
OG_11560,0.15652456,0,0
OG_11562,0.007441526,0,0
OG_11564,-0.085474845,0,0
OG_11565,0.043527184,0,0
OG_11566,-0.055319903,0,0
OG_11567,0.306063755,0.000336381,0
OG_11568,-0.086887253,0,0
OG_1157,0.133910317,0,0
OG_11571,-0.322139464,0,0
OG_11572,-0.059512115,0,0
OG_11574,-0.20374106,0,0
OG_11575,-0.267904225,0,0
OG_11576,-0.025917786,0,0
OG_11577,0.088610621,0,0
OG_11578,0.067660414,0,0
OG_11579,-0.156790472,0,0
OG_1158,-0.095315785,0,0
OG_11582,-0.34555139,0,0
OG_11583,-0.212585712,0,0
OG_11585,0.099130727,0,0
OG_11586,-0.057412189,0,0
OG_11587,0.407674976,0.001116086,0
OG_11589,0.078432115,0,0
OG_1159,0.012257408,0,0
OG_11590,0.068510861,0,0
OG_11591,0.263326325,0,0
OG_11593,0.103056953,0,0
OG_11595,0.177615903,0,0
OG_11596,0.123137855,0,0
OG_11598,0.19876561,0,0
OG_11599,-0.160084526,0,0
OG_116,-0.030468806,0,0
OG_1160,0.006609541,0,0
OG_11600,0.362039765,0,0
OG_11601,-0.298698287,0,0.000396246
OG_11604,-0.140091809,0,0
OG_11605,0.214076057,0,0
OG_11606,-0.32737735,0,0
OG_11607,-0.075392917,0,0
OG_11614,0.016820132,0,0
OG_11616,0.156300517,0,0
OG_11617,0.257769148,0,0
OG_11619,-0.019919403,0,0
OG_1162,0.084571526,0,0
OG_11620,0.259837235,0,0
OG_11621,-0.101176229,0,0
OG_11622,-0.118711096,0,0
OG_11623,0.094661888,0,0
OG_11625,-0.190425919,0,0
OG_11628,0.053624168,0,0
OG_1163,-0.329884975,0,0
OG_11631,0.192238486,0,0
OG_11632,-0.217759304,0,2.21E-06
OG_11636,0.045783625,0,0
OG_11637,-0.011988266,0,0
OG_11638,0.293457513,3.93E-05,0
OG_11639,0.065272994,0,0
OG_1164,-0.054323324,0,0
OG_11640,0.123710124,0,0
OG_11644,-0.297599035,0,1.56E-05
OG_11649,-0.023816002,0,0
OG_1165,0.105440119,0,0
OG_11652,0.06171522,0,0
OG_11653,-0.067722749,0,0
OG_11655,0.103002807,0,0
OG_11657,-0.002777053,0,0
OG_11658,0.619216631,0.138973534,0
OG_1166,-0.199878553,0,0
OG_11661,-0.205178377,0,0
OG_11662,0.091814112,0,0
OG_11668,-0.184805918,0,0
OG_1167,-0.240952086,0,4.79E-06
OG_11671,-0.213341594,0,0
OG_11674,-0.063122016,0,0
OG_11679,-0.043551228,0,0
OG_11680,0.134446135,0,0
OG_11683,0.334255819,0.000158957,0
OG_11686,0.19659629,0,0
OG_11688,0.449946813,5.70E-05,0
OG_1169,0.265377706,0,0
OG_11690,-0.398648048,0,1.33E-06
OG_11694,0.022015707,0,0
OG_11697,0.197275247,0,0
OG_117,-0.168683012,0,0
OG_11703,0.119196703,0,0
OG_11704,0.095915745,0,0
OG_11705,-0.013659592,0,0
OG_11706,0.36879843,3.91E-05,0
OG_11707,0.370896062,0,0
OG_11709,0.008085427,0,0
OG_1171,-0.032839034,0,0
OG_11712,0.195526602,0,0
OG_11716,0.059913882,0,0
OG_1172,-0.228532855,0,0
OG_11720,-0.115831295,0,0
OG_11724,-0.045156757,0,0
OG_11725,0.213786732,3.17E-05,0
OG_11727,-0.180871089,0,0
OG_11728,0.320715887,7.26E-05,0
OG_11729,-0.013688306,0,0
OG_1173,0.190555744,0,0
OG_11731,0.367591701,0,0
OG_11736,0.1115967,0,0
OG_1174,-0.166754466,0,0
OG_11740,-0.294237476,0,1.80E-07
OG_11753,-0.252961135,0,0
OG_11754,0.187129578,0,0
OG_11755,0.01899537,0,0
OG_11756,-0.341582883,2.33E-17,0.001700313
OG_11757,0.291563247,0.000337322,0
OG_1176,-0.102176074,0,0
OG_11760,-0.167113743,0,0
OG_11761,-0.047894949,0,0
OG_11763,0.021596227,0,0
OG_11764,0.098287932,0,0
OG_11766,-0.151111258,0,0
OG_11768,0.362803185,0,0
OG_1177,0.122523567,0,0
OG_11772,-0.691487505,0,0.482200569
OG_11779,-0.015191728,0,0
OG_11782,0.054661007,0,0
OG_11783,-0.068909336,0,0
OG_11785,-0.060845105,0,0
OG_11786,0.185707154,0,0
OG_11788,0.087200237,0,0
OG_1179,-0.510992414,0,0
OG_11792,0.07139416,0,0
OG_11793,-0.134797255,0,0
OG_11794,0.091341291,0,0
OG_11796,-0.196107705,0,0
OG_118,-0.068786555,0,0
OG_1180,-0.04545298,0,0
OG_11800,0.028084073,0,0
OG_11801,-0.038526871,0,0
OG_11806,0.224879392,0,0
OG_11807,-0.257611755,0,0
OG_11808,0.114007146,0,0
OG_1181,0.027006648,0,0
OG_11811,0.085140196,0,0
OG_11813,-0.190301765,0,0
OG_11814,0.58928501,0.100722279,0
OG_11817,0.128295321,0,0
OG_1182,0.389227393,0.000331913,0
OG_11821,0.320836253,0,0
OG_11823,0.232647194,0,0
OG_11826,0.076961862,0,0
OG_11827,0.210918591,0,0
OG_1183,0.14909729,0,0
OG_11830,-0.002529621,0,0
OG_11831,0.08684896,0,0
OG_11833,-0.013808809,0,0
OG_11834,0.025406977,0,0
OG_11836,0.27725599,6.88E-07,0
OG_11837,0.218711508,0,0
OG_11841,0.05605666,0,0
OG_11843,0.1861105,0,0
OG_11844,-0.029108325,0,0
OG_11848,-0.212145576,0,0
OG_11849,-0.152765641,0,0
OG_1185,0.370601474,0,0
OG_11850,0.049761717,0,0
OG_11852,-0.248599599,0,2.23E-06
OG_11853,-0.123854415,0,0
OG_11855,0.068380888,0,0
OG_11856,-0.138801981,0,0
OG_11859,0.326143789,0,0
OG_1186,-0.054114861,0,0
OG_11860,0.121676672,0,0
OG_11865,0.005099922,0,0
OG_11866,-0.176611761,0,0
OG_11867,-0.023793728,0,0
OG_11869,-0.055906614,0,0
OG_1187,-0.132488409,0,0
OG_11870,-0.012652053,0,0
OG_11872,-0.5203929,0,0.008187872
OG_11873,-0.178648417,0,0
OG_11874,0.206976048,0,0
OG_11877,0.005571321,0,0
OG_11878,0.266526782,0,0
OG_11879,-0.119694427,0,0
OG_1188,0.105802561,0,0
OG_11882,0.073577937,0,0
OG_11883,0.084351807,0,0
OG_11884,0.319078299,0,0
OG_11885,0.171733503,0,0
OG_11886,0.042817879,0,0
OG_11887,-0.126533583,0,0
OG_11888,-0.233799903,0,0
OG_11889,-0.16147337,0,0
OG_1189,0.20565185,0,0
OG_11890,-0.150302519,0,0
OG_11891,0.135613494,0,0
OG_11892,-0.003244836,0,0
OG_11896,-0.304998268,0,4.62E-05
OG_11897,0.225331696,0,0
OG_11898,-0.034999223,0,0
OG_11899,0.311095379,0,0
OG_119,-0.267360383,0,0
OG_1190,0.077333802,0,0
OG_11900,0.164762576,0,0
OG_11901,0.204610676,0,0
OG_11902,-0.064498186,0,0
OG_11904,0.18254756,0,0
OG_11907,0.398760916,0,0
OG_11908,0.013661625,0,0
OG_1191,0.002576198,0,0
OG_11910,0.054800449,0,0
OG_11911,0.035453506,0,0
OG_11912,-0.217777502,0,0
OG_11913,-0.036603966,0,0
OG_11914,0.120164512,0,0
OG_11915,0.035964671,0,0
OG_11917,-0.148179098,0,0
OG_11918,0.183993515,0,0
OG_1192,0.207896098,0,0
OG_11921,-0.112830825,0,0
OG_11922,0.61560815,0.055853815,0
OG_11923,0.266531491,0,0
OG_11925,0.063147033,0,0
OG_11926,0.022450131,0,0
OG_11927,-0.074551764,0,0
OG_11928,-0.062198153,0,0
OG_1193,-0.427987551,0,0
OG_11930,0.151564815,0,0
OG_11931,0.137867017,0,0
OG_11933,-0.092591001,0,0
OG_11934,0.22622513,0,0
OG_11937,0.158314323,0,0
OG_11938,0.146110177,0,0
OG_11939,-0.08659365,0,0
OG_11940,-0.060126829,0,0
OG_11942,0.36805009,0.000190986,0
OG_11946,0.052882827,0,0
OG_1195,0.005336864,0,0
OG_11950,-0.257129153,0,0
OG_11951,0.396256649,0,0
OG_11952,-0.514400143,0,3.07E-05
OG_11953,-0.151731947,0,0
OG_11954,0.125920884,0,0
OG_11956,-0.186770357,0,0
OG_11957,-0.327084022,0,0
OG_11958,-0.139311628,0,0
OG_1196,-0.155348384,0,0
OG_11964,0.172146856,0,0
OG_11965,0.477994302,4.83E-06,0
OG_11968,0.17403474,0,0
OG_1197,0.157228267,0,0
OG_11970,0.281997505,0,0
OG_11971,-0.112495949,0,0
OG_11972,0.206269924,0,0
OG_11973,-0.278846731,0,0
OG_11974,-0.123557748,0,0
OG_11975,-0.017517861,0,0
OG_11978,0.350981036,0.000807737,0
OG_1198,-0.045795611,0,0
OG_11980,-0.272567792,0,0
OG_11982,-0.485341029,0,0
OG_11987,0.231415456,0,0
OG_1199,0.112846487,0,0
OG_11991,0.03407565,0,0
OG_11993,0.102837262,0,0
OG_11996,0.16453203,0,0
OG_12,0.103724993,0,0
OG_120,-0.454062972,0,0.005392577
OG_1200,-0.196876729,0,0
OG_12003,-0.253256711,0,0
OG_1201,0.016052776,0,0
OG_12010,-0.015257651,0,0
OG_12011,0.265435824,0,0
OG_12014,-0.233436109,0,0
OG_12017,-0.112196685,0,0
OG_12018,0.294776315,0,0
OG_12019,0.130642106,0,0
OG_1202,-0.567882757,0,0.000273412
OG_12021,-0.035883299,0,0
OG_12022,0.221258018,0,0
OG_12023,0.067106281,0,0
OG_12024,-0.011712602,0,0
OG_12026,-0.105712172,0,0
OG_12027,-0.003307619,0,0
OG_1203,0.201984629,0,0
OG_12031,0.040270991,0,0
OG_12032,0.246939593,4.50E-07,0
OG_12034,-0.022991124,0,0
OG_12037,-0.11537563,0,1.34E-07
OG_12038,0.133843625,0,0
OG_12039,0.182164522,0,0
OG_1204,-0.072931053,0,0
OG_12040,-0.028939905,0,0
OG_12041,0.078700831,0,0
OG_12042,-0.059164406,0,0
OG_12044,0.018188704,0,0
OG_12045,0.047301362,0,0
OG_12048,-0.235303088,0,0
OG_12049,0.125590976,5.03E-06,0
OG_1205,-0.078766308,0,0
OG_12050,-0.109642624,0,0
OG_12051,0.033298746,0,0
OG_12052,0.202205325,0,0
OG_12055,-0.164818673,0,0
OG_12057,0.124058552,0,0
OG_12059,0.269958546,0,0
OG_1206,-0.366236953,0,0
OG_12060,0.136834356,0,0
OG_12061,0.370298118,0,0
OG_12062,0.108835719,0,0
OG_12063,0.379518886,0.000476409,0
OG_12064,-0.266165699,0,0
OG_12065,0.182729679,0,0
OG_12066,0.15107852,0,0
OG_12068,-0.015160194,0,0
OG_1207,0.024899361,0,0
OG_12071,0.222921408,0,0
OG_12072,-0.362629492,0,0
OG_12073,0.250536793,0.000194461,0
OG_12074,0.114671965,0,0
OG_12076,0.120597387,0,0
OG_12077,0.080530587,0,0
OG_1208,0.001393433,0,0
OG_12082,0.202077088,0,0
OG_12083,-0.185362419,0,0
OG_12084,-0.164627385,0,0
OG_12085,0.035213586,0,0
OG_12088,0.268738248,6.87E-07,0
OG_1209,0.066044182,0,0
OG_12090,-0.080530055,0,0
OG_12091,-0.030856633,0,0
OG_12093,-0.000683459,0,0
OG_12094,-0.112418871,0,0
OG_12095,0.101815244,0,0
OG_12096,0.221979702,0,0
OG_12097,0.359747806,0,0
OG_12098,0.275907358,0,0
OG_121,-0.481073761,0,0.000399404
OG_1210,0.047520237,0,0
OG_12101,0.102967132,0,0
OG_12102,0.172760916,0,0
OG_12103,-0.140133001,0,0
OG_12104,0.402962312,0,0
OG_12105,0.066825964,0,0
OG_12107,-0.038467133,0,0
OG_12109,0.319239211,0,0
OG_1211,-0.275530368,0,0
OG_12111,0.040508822,0,0
OG_12112,0.184905614,1.80E-06,0
OG_12113,0.041196611,0,0
OG_12114,-0.132645941,0,0
OG_12120,0.278065119,0,0
OG_12121,0.099280598,0,0
OG_12123,0.027718935,0,0
OG_12129,0.149082,0,0
OG_12131,0.381395098,0,0
OG_12132,-0.082457164,0,0
OG_12135,0.051813603,0,0
OG_12136,-0.158524265,0,0
OG_12137,-0.095913424,0,0
OG_12139,0.167393185,0,0
OG_12140,0.04572834,0,0
OG_12143,-0.067512659,0,0
OG_12145,0.107427819,0,0
OG_12147,-0.000500372,0,0
OG_1215,-0.047801476,0,0
OG_12151,0.385069249,0,0
OG_12153,0.421918362,0.000105485,0
OG_12155,-0.098707948,0,0
OG_12159,0.370506887,0,0
OG_12161,-0.218734482,0,0
OG_12162,0.071838412,0,0
OG_12166,0.000366411,0,0
OG_12167,0.377003811,2.55E-05,0
OG_12168,-1.00243686,0,0.999995526
OG_1217,-0.15855131,0,0
OG_12170,-0.042313799,0,0
OG_12173,-0.035325248,0,0
OG_12174,-0.049461335,0,0
OG_12175,-0.052249674,0,0
OG_12176,-0.026865237,0,0
OG_12177,-0.040149887,0,0
OG_12178,-0.168926832,0,3.75E-05
OG_12184,-0.074762968,0,0
OG_12189,-0.069752811,0,0
OG_1219,-0.182635328,0,0
OG_12191,-0.090306458,0,0
OG_12193,-0.352123219,0,0
OG_12198,-0.02970904,0,0
OG_122,-0.020363423,0,0
OG_1220,-0.410628548,0,0
OG_12201,-0.409763461,0,0
OG_12205,0.285027078,0,0
OG_12206,0.0124908,0,0
OG_12207,-0.144235631,0,0
OG_1221,0.211377964,0,0
OG_12212,-0.199606439,0,0
OG_12216,-0.091343197,0,0
OG_12218,-0.121984842,0,0
OG_1222,-0.443916219,0,0
OG_12220,0.142349163,0,0
OG_12221,0.001152836,0,0
OG_12223,-0.041777299,0,0
OG_12224,0.22846262,0,0
OG_12225,0.033823192,0,0
OG_12226,0.352341361,0,0
OG_12228,-0.657269205,0,0.27502685
OG_12229,0.177211905,0,0
OG_1223,-0.19375831,0,0
OG_12231,-0.084469256,0,0
OG_12232,0.105176306,0,0
OG_12234,-0.284711337,0,0
OG_12235,0.217970114,0,0
OG_12237,0.077215207,0,0
OG_12239,-0.149604376,0,0
OG_1224,0.001725633,0,0
OG_12240,0.593265499,0.036998951,0
OG_12242,0.177399459,0,0
OG_12244,-0.448136813,0,0
OG_12248,0.118355327,0,0
OG_12250,0.181883887,0,0
OG_12251,-0.130488465,0,0
OG_12253,0.072741806,0,0
OG_12256,0.099965327,0,0
OG_12257,-0.438792851,0,0.002975455
OG_12258,-0.081254994,0,0
OG_12260,-0.038078376,0,0
OG_12261,0.344437583,0.000107803,0
OG_12264,-0.710887074,0,0.675600913
OG_12265,0.256147742,0,0
OG_12266,0.091717244,0,0
OG_12267,-0.182486645,0,0
OG_12268,0.124466994,0,0
OG_12269,0.366469092,1.34E-06,0
OG_1227,0.11898788,0,0
OG_12271,0.281095551,0,0
OG_12275,-0.326076115,0,0
OG_12276,-0.14097134,0,0
OG_12279,0.167909856,0,0
OG_1228,-0.287342726,0,0
OG_12280,0.298923396,0,0
OG_12283,0.076686935,0,0
OG_12284,0.060108272,0,0
OG_12285,-0.092096065,0,0
OG_12286,0.04833016,0,0
OG_12287,0.068026768,0,0
OG_12288,-0.105764338,0,0
OG_12289,0.122021802,0,0
OG_1229,-0.029991228,0,0
OG_12291,-0.036158235,0,0
OG_12292,-0.178648992,0,4.56E-07
OG_12293,0.123702345,0,0
OG_12294,0.031189722,0,0
OG_12296,0.214445768,0,0
OG_123,0.121521308,0,0
OG_12301,0.249777125,0,0
OG_12302,-0.089830234,0,0
OG_12303,0.106003715,0,0
OG_12304,0.203818147,0,0
OG_12305,-0.077050805,0,0
OG_12306,0.257947727,0,0
OG_12307,0.144954506,0,0
OG_12308,0.064626702,0,0
OG_12309,0.137199268,0,0
OG_1231,0.102837262,0,0
OG_12310,0.014511605,0,0
OG_12312,0.335398223,0,0
OG_12313,0.172709098,0,0
OG_12314,0.172748349,0,0
OG_12317,0.025924924,0,0
OG_12319,0.090558941,0,0
OG_1232,0.31311273,0,0
OG_12323,0.303285397,0,0
OG_12324,-0.030923781,0,0
OG_12326,-0.325443511,0,0
OG_12327,0.124847482,0,0
OG_12328,-0.149932223,0,0
OG_12329,0.115514755,0,0
OG_1233,-0.020387791,0,0
OG_12330,0.210333211,0,0
OG_12331,0.19866891,0,0
OG_12332,-0.001692845,0,0
OG_12333,0.203642379,0,0
OG_12337,0.10219603,0,0
OG_12338,0.236510315,0,0
OG_1234,0.035841014,0,0
OG_12341,-0.131097809,0,0
OG_12344,0.26704105,0,0
OG_12347,0.185335333,0,0
OG_12348,-1.022783471,0,1
OG_12349,0.109743333,0,0
OG_12352,0.091923531,0,0
OG_12353,-0.055462509,0,0
OG_12356,-0.329791468,0,0.000155043
OG_1236,-0.177866137,0,0
OG_12362,-0.226897833,0,0
OG_12363,-0.663549484,0,0.258081298
OG_12365,0.276937491,0,0
OG_12366,-0.034924256,0,0
OG_12367,-0.634411156,0,0.260404613
OG_1237,0.016380795,0,0
OG_12370,-0.17604192,0,0
OG_12372,-0.399538419,0,0
OG_12373,0.119451381,0,0
OG_12375,-0.344428951,0,0
OG_12379,-0.554506195,0,0.003989189
OG_1238,-0.02811409,0,0
OG_12380,-0.101853401,0,0
OG_12381,-0.092229886,0,0
OG_12385,-0.797009028,0,0.957316907
OG_12387,0.212078147,0,0
OG_1239,-0.638031979,0,0.012002692
OG_12391,0.13559551,0,0
OG_12392,0.193661856,0,0
OG_12393,0.148888957,2.50E-05,0
OG_12394,-0.016590671,0,0
OG_12395,0.139538792,0,0
OG_12396,-0.258339213,0,0
OG_12398,0.022773793,0,0
OG_12399,0.029155534,0,0
OG_124,0.027110519,0,0
OG_1240,-0.459927455,0,0
OG_12401,-0.159134638,0,0
OG_12404,-0.00476533,0,0
OG_12405,-0.052290105,0,0
OG_12407,0.240687626,0,0
OG_12408,-0.148291526,0,0
OG_1241,0.154164324,0,0
OG_12410,0.060698911,0,0
OG_12411,-0.267230215,0,0
OG_12412,0.602800368,0.17867253,0
OG_12413,-0.403209361,0,0
OG_12418,0.183748379,0,0
OG_12419,-0.16056133,0,0
OG_12425,0.103930342,0,0
OG_12426,0.069908757,0,0
OG_12429,-0.034942973,0,0
OG_1243,-0.118218993,0,2.55E-07
OG_12431,0.425616735,0.000560116,0
OG_12432,-0.427495206,0,7.08E-07
OG_12433,-0.121286928,0,0
OG_12434,0.099960035,0,0
OG_12435,-0.412264928,0,0
OG_12436,0.119061864,0,0
OG_12437,0.359784018,0,0
OG_12438,-0.21377288,0,0
OG_12439,-0.044718785,0,0
OG_1244,0.22486649,0,0
OG_12440,-0.117212884,0,0
OG_12441,0.104155875,0,0
OG_12443,0.431407074,0,0
OG_12446,0.037743884,0,0
OG_12447,-0.031369251,0,0
OG_12448,-0.06370249,0,0
OG_12449,0.296595974,0.000916122,7.51E-15
OG_1245,-0.10574068,0,0
OG_12450,0.118045886,0,0
OG_12451,0.038532749,0,0
OG_12452,0.129960795,0,0
OG_12454,-0.13768135,0,0
OG_12455,-0.022353818,0,0
OG_12459,-0.171207503,0,0
OG_1246,0.096157974,0,0
OG_12463,0.353956685,0,0
OG_12465,-0.112423906,0,0
OG_12467,-0.046611972,0,0
OG_12469,-0.096400509,0,0
OG_12471,0.155557068,0,0
OG_12472,-0.13147746,0,0
OG_12474,0.028918657,0,0
OG_12475,-0.026414078,0,0
OG_12476,-0.160811097,0,0
OG_12479,0.020774515,0,0
OG_1248,0.210129435,0,0
OG_12480,0.317222784,0,0
OG_12481,0.151156958,0,0
OG_12482,0.034684559,0,0
OG_12487,-0.023315905,0,0
OG_12488,0.145895793,0,0
OG_12489,0.309166302,0,0
OG_1249,-0.22699649,0,0
OG_12491,0.370932573,0,0
OG_12493,0.040266371,0,0
OG_12495,0.1713557,0,0
OG_12496,0.133733641,0,0
OG_12498,0.238907207,0,0
OG_125,-0.088785026,0,0
OG_1250,-0.219801154,0,0
OG_12500,-0.049606432,0,0
OG_12501,-0.088913859,0,0
OG_12502,0.183347425,0,0
OG_12503,0.176682707,3.22E-05,0
OG_12507,-0.211010053,0,0
OG_12508,-0.22239624,0,0
OG_12509,0.087560689,0,0
OG_1251,-0.286537635,0,0
OG_12510,0.160406993,0,0
OG_12514,-0.039013947,0,0
OG_12516,0.074656872,0,0
OG_12517,0.057725419,0,0
OG_12518,0.379518886,0.000476409,0
OG_12519,0.239483889,0,0
OG_1252,-0.001596272,0,0
OG_12520,0.038391659,0,0
OG_12522,-0.282205983,0,0
OG_12525,0.078975035,0,0
OG_12526,-0.087547817,0,0
OG_12528,-0.018006104,0,0
OG_12529,-0.128772237,0,0
OG_12530,0.02532191,0,0
OG_12532,0.085071262,0,0
OG_12535,0.191243517,0,0
OG_12536,0.119030267,0,0
OG_12538,0.061139199,0,0
OG_12539,0.276733464,2.58E-05,0
OG_1254,-0.201167066,0,0
OG_12542,0.025229398,0,0
OG_12543,0.18502851,0,0
OG_12544,-0.135150021,0,4.53E-06
OG_12545,-0.004105513,0,0
OG_12546,0.086314369,0,0
OG_12547,0.163518286,0,0
OG_12548,0.144489315,3.07E-06,0
OG_1255,0.352376834,0,0
OG_12551,0.114671965,0,0
OG_12556,0.099854911,0,0
OG_12557,0.142349163,0,0
OG_12558,0.143302741,0,0
OG_12559,0.110472419,0,0
OG_1256,-0.101839808,0,0
OG_12560,-0.081810834,0,0
OG_12561,0.057268529,0,0
OG_12562,-0.241406608,0,0
OG_12563,0.051434345,0,0
OG_12564,0.085147845,0,0
OG_12566,0.105192789,0,0
OG_12568,0.175344027,0,0
OG_12569,-0.076816389,0,0
OG_12572,-0.003641042,0,0
OG_12573,-0.469765512,0,0.000156622
OG_12574,-0.094376332,0,0
OG_12576,-0.06039936,0,0
OG_12578,0.115706168,0,0
OG_1258,-0.263509084,0,0
OG_12580,-0.021862228,0,0
OG_12582,0.090558941,0,0
OG_12583,0.161091869,0,0
OG_12584,0.107079232,0,0
OG_12586,-0.272208385,0,0
OG_12589,0.074859872,0,0
OG_1259,0.11282623,0,0
OG_12590,-0.024498194,0,0
OG_12592,0.335322413,0,0
OG_12593,-0.095671305,0,0
OG_12595,0.028433464,0,0
OG_12596,0.394596312,3.14E-05,0
OG_12597,0.355093834,2.41E-06,0
OG_12598,0.200522315,0,0
OG_12599,0.034221844,0,0
OG_126,-0.385420324,0,0
OG_1260,0.31876213,0,0
OG_12600,-0.11967046,0,0
OG_12601,0.122390632,0,0
OG_12602,-0.25104283,0,0
OG_12603,-0.029733552,0,0
OG_12604,0.186363207,0,0
OG_12606,0.02212259,0,0
OG_12607,-0.044531675,0,0
OG_12608,0.254365373,0,0
OG_12609,-0.114845241,0,0
OG_12614,0.143914306,0,0
OG_12615,0.118021959,0,0
OG_12616,0.129203299,0,0
OG_12618,-0.026352492,0,0
OG_12619,0.443039524,7.02E-05,0
OG_1262,-0.156359728,0,0
OG_12620,-0.000710039,0,0
OG_12621,-0.144702679,0,0
OG_12622,-0.105191583,0,0
OG_12623,0.246092402,0,0
OG_12625,-0.072392873,0,0
OG_12626,-0.00584497,0,0
OG_12627,-0.055170966,0,0
OG_12628,0.057669858,0,0
OG_12629,-0.101188707,0,0
OG_1263,0.035987498,0,0
OG_12630,0.078389145,0,0
OG_12631,-0.275550639,0,0
OG_12633,0.318364569,0,0
OG_12635,0.1084996,0,0
OG_12636,0.382255194,0,0
OG_12639,-0.168017793,0,0
OG_1264,0.008828426,0,0
OG_12640,-0.391992022,0,0
OG_12641,-0.143076072,0,0
OG_12642,0.079490205,0,0
OG_12644,0.084330299,0,0
OG_12645,-0.13677315,0,0
OG_12647,0.02482162,0,0
OG_12648,0.22750056,0,0
OG_12649,-0.181141171,0,0
OG_1265,0.072134286,0,0
OG_12650,0.336036781,0,0
OG_12653,-0.173627847,0,0
OG_12654,0.095236663,0,0
OG_12656,0.13736103,2.18E-05,0
OG_12657,0.342028082,3.93E-05,0
OG_12658,-0.089951847,0,0
OG_12659,0.015849177,0,0
OG_1266,-0.164155311,0,0
OG_12662,-0.13454058,0,0
OG_12663,-0.292421322,0,2.94E-06
OG_12664,0.051385036,0,0
OG_12665,0.00801095,0,0
OG_12669,0.134042373,0,0
OG_1267,-0.855535549,0,0.999994854
OG_12670,-0.150344858,0,0
OG_12671,0.084799403,0,0
OG_12672,0.378056364,0,0
OG_12675,-0.033384327,0,0
OG_12677,-0.05615066,0,0
OG_12678,0.325426957,8.46E-06,0
OG_1268,0.065536567,0,0
OG_12681,0.156853931,0,0
OG_12682,0.116767148,0,0
OG_12684,-0.183403839,0,0
OG_12689,-0.232310918,0,0
OG_1269,0.079460715,0,0
OG_12690,0.310118972,0,0
OG_12692,0.126781643,0,0
OG_12693,0.313064483,0,0
OG_12696,0.314485228,6.87E-07,0
OG_127,-0.034764627,0,0
OG_1270,0.142258724,0,0
OG_12700,-0.328966811,0,0
OG_12703,0.091043438,0,0
OG_12704,0.173869036,1.33E-06,0
OG_12705,0.339000077,0,0
OG_1271,-0.015387909,0,0
OG_12711,0.178171591,0,0
OG_12717,0.063281062,0,0
OG_12719,-0.290154984,0,0
OG_12726,-0.018425449,0,0
OG_12727,-0.100993269,0,0
OG_12728,0.044207612,0,0
OG_1273,0.032629281,0,0
OG_12731,-0.107177167,0,0
OG_12732,-0.294954816,0,0
OG_12733,-0.279128051,0,0
OG_12736,0.267020369,0,0
OG_12737,0.309968638,0,0
OG_12738,0.021698146,0,0
OG_1274,-0.047371253,0,0
OG_12740,0.302456088,8.48E-06,0
OG_12742,-0.094851294,0,0
OG_12747,0.238924565,0,0
OG_12749,0.300995229,6.88E-07,0
OG_1275,-0.003372417,0,0
OG_12751,-0.038327594,0,0
OG_12752,-0.052615144,0,0
OG_12753,0.018933331,0,0
OG_12755,-0.557608154,0,0.107239387
OG_12757,-0.13677315,0,0
OG_12758,-0.046901722,0,0
OG_1276,-0.106167133,0,0
OG_12760,0.167408104,3.33E-05,0
